"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
1540225,"2024","DICIEMBRE","LUNES","2024-12-30",22,"Lesiones","Lesiones Dolosas","NO","NO","BARRACAS",4,"-34.649562","-58.39558",1
1540226,"2024","DICIEMBRE","LUNES","2024-12-30",4,"Lesiones","Lesiones Dolosas","NO","NO","LINIERS",9,"-34.639008","-58.517859",1
1540227,"2024","DICIEMBRE","LUNES","2024-12-30",8,"Lesiones","Lesiones Dolosas","NO","NO","NUEVA POMPEYA",4,"-34.653084","-58.432811",1
1540228,"2024","DICIEMBRE","LUNES","2024-12-30",14,"Lesiones","Lesiones Dolosas","NO","NO","BELGRANO",13,"-34.556137","-58.462143",1
1540229,"2024","DICIEMBRE","LUNES","2024-12-30",12,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.607553","-58.403183",1
1540230,"2024","DICIEMBRE","LUNES","2024-12-30",9,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540231,"2024","DICIEMBRE","LUNES","2024-12-30",5,"Lesiones","Lesiones Dolosas","NO","NO","NUEVA POMPEYA",4,"-34.651683","-58.418735",1
1540232,"2024","DICIEMBRE","LUNES","2024-12-30",10,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540233,"2024","DICIEMBRE","LUNES","2024-12-30",0,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540234,"2024","DICIEMBRE","LUNES","2024-12-30",1,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540235,"2024","DICIEMBRE","LUNES","2024-12-30",12,"Lesiones","Lesiones Dolosas","NO","NO","FLORES",7,"-34.644128","-58.453675",1
1540236,"2024","DICIEMBRE","LUNES","2024-12-30",0,"Lesiones","Lesiones Dolosas","NO","NO","VILLA ORTUZAR",15,"-34.578299","-58.471087",1
1540237,"2024","DICIEMBRE","LUNES","2024-12-30",20,"Lesiones","Lesiones Dolosas","NO","NO","PALERMO",14,"-34.577314","-58.413451",1
1540238,"2024","DICIEMBRE","LUNES","2024-12-30",4,"Lesiones","Lesiones Dolosas","NO","NO","VILLA SOLDATI",8,"-34.663484","-58.43745",1
1540239,"2024","DICIEMBRE","LUNES","2024-12-30",7,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540240,"2024","DICIEMBRE","LUNES","2024-12-30",15,"Lesiones","Lesiones Dolosas","NO","NO","VILLA DEVOTO",11,"-34.600043","-58.516949",1
1540241,"2024","DICIEMBRE","LUNES","2024-12-30",11,"Lesiones","Lesiones Dolosas","NO","NO","RECOLETA",2,"-34.594442","-58.402354",1
1540242,"2024","DICIEMBRE","MARTES","2024-12-31",13,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540243,"2024","DICIEMBRE","MARTES","2024-12-31",18,"Lesiones","Lesiones Dolosas","NO","NO","BELGRANO",13,"-34.561116828283","-58.449128787879",1
1540244,"2024","DICIEMBRE","MARTES","2024-12-31",11,"Lesiones","Lesiones Dolosas","NO","NO","SAN CRISTOBAL",3,"-34.626053","-58.403049",1
1540245,"2024","DICIEMBRE","MARTES","2024-12-31",18,"Lesiones","Lesiones Dolosas","NO","NO","CABALLITO",6,"-34.626682","-58.450651",1
1540246,"2024","DICIEMBRE","MARTES","2024-12-31",16,"Lesiones","Lesiones Dolosas","NO","NO","BALVANERA",3,"-34.608696453","-58.403386561",1
1540247,"2024","DICIEMBRE","MARTES","2024-12-31",0,"Lesiones","Lesiones Dolosas","NO","NO","PARQUE AVELLANEDA",9,"-34.659869","-58.472864",1
1540248,"2024","DICIEMBRE","MARTES","2024-12-31",1,"Lesiones","Lesiones Dolosas","NO","NO","NUÑEZ",13,"-34.551629","-58.466036",1
1540249,"2024","DICIEMBRE","MARTES","2024-12-31",17,"Lesiones","Lesiones Dolosas","NO","NO","BOEDO",5,"-34.634619","-58.421853",1
1540250,"2024","DICIEMBRE","MARTES","2024-12-31",17,"Lesiones","Lesiones Dolosas","NO","NO","VILLA GRAL. MITRE",11,"-34.606354","-58.465381",1
1540251,"2024","DICIEMBRE","MARTES","2024-12-31",21,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540252,"2024","DICIEMBRE","MARTES","2024-12-31",3,"Lesiones","Lesiones Dolosas","NO","NO","CHACARITA",15,"-34.590324","-58.45118",1
1540253,"2024","DICIEMBRE","MARTES","2024-12-31",19,"Lesiones","Lesiones Dolosas","NO","NO","PARQUE CHACABUCO",7,"-34.630306","-58.443193",1
1540254,"2024","DICIEMBRE","MARTES","2024-12-31",14,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540255,"2024","DICIEMBRE","MARTES","2024-12-31",14,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540256,"2024","DICIEMBRE","MARTES","2024-12-31",21,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540257,"2024","DICIEMBRE","MARTES","2024-12-31",17,"Lesiones","Lesiones Dolosas","NO","NO","NUEVA POMPEYA",4,"-34.643846","-58.416246",1
1540258,"2024","DICIEMBRE","MARTES","2024-12-31",23,"Lesiones","Lesiones Dolosas","NO","NO","MATADEROS",9,"-34.654875","-58.48744",1
1540259,"2024","DICIEMBRE","MARTES","2024-12-31",6,"Lesiones","Lesiones Dolosas","NO","NO","PALERMO",14,"-34.588473375808","-58.43677612303",1
1540260,"2024","DICIEMBRE","MARTES","2024-12-31",9,"Lesiones","Lesiones Dolosas","NO","NO","FLORES",7,"-34.62417","-58.469502",1
1540261,"2024","DICIEMBRE","MARTES","2024-12-31",12,"Lesiones","Lesiones Dolosas","NO","NO","PARQUE CHAS",15,"-34.586838","-58.482841",1
1540262,"2024","DICIEMBRE","MARTES","2024-12-31",20,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1540263,"2024","DICIEMBRE","MARTES","2024-12-31",14,"Lesiones","Lesiones Dolosas","NO","NO","VILLA PUEYRREDON",12,"-34.582936889091","-58.491138634545",1
1540264,"2024","DICIEMBRE","MARTES","2024-12-31",2,"Lesiones","Lesiones Dolosas","NO","NO",NULL,NULL,NULL,NULL,1
1541396,"2024","ENERO","LUNES","2024-01-01",20,"Amenazas","Amenazas","NO","NO","VILLA SOLDATI",8,"-34.665982070707","-58.441977333333",1
1541397,"2024","ENERO","LUNES","2024-01-01",0,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.671397","-58.475484",1
1541398,"2024","ENERO","LUNES","2024-01-01",1,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.643334","-58.388339",1
1541399,"2024","ENERO","LUNES","2024-01-01",2,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.674553","-58.462276",1
1541400,"2024","ENERO","LUNES","2024-01-01",7,"Amenazas","Amenazas","NO","NO","PALERMO",14,"-34.588547","-58.430256",1
1541401,"2024","ENERO","LUNES","2024-01-01",22,"Amenazas","Amenazas","NO","NO","LINIERS",9,"-34.647493","-58.522401",1
1541402,"2024","ENERO","LUNES","2024-01-01",9,"Amenazas","Amenazas","NO","NO","SAAVEDRA",12,"-34.565649","-58.501673",1
1541403,"2024","ENERO","LUNES","2024-01-01",1,"Amenazas","Amenazas","NO","NO","VILLA ORTUZAR",15,"-34.579403","-58.469522",1
1541404,"2024","ENERO","LUNES","2024-01-01",14,"Amenazas","Amenazas","NO","NO","VILLA SOLDATI",8,"-34.658319","-58.453563",1
1541405,"2024","ENERO","LUNES","2024-01-01",16,"Amenazas","Amenazas","NO","NO","VILLA CRESPO",15,"-34.598532","-58.445197",1
1541406,"2024","ENERO","LUNES","2024-01-01",22,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.632","-58.376107",1
1541407,"2024","ENERO","LUNES","2024-01-01",20,"Amenazas","Amenazas","NO","NO","VILLA SOLDATI",8,"-34.65947","-58.454524",1
1541408,"2024","ENERO","LUNES","2024-01-01",21,"Amenazas","Amenazas","NO","NO","LINIERS",9,"-34.649186","-58.515627",1
1541409,"2024","ENERO","LUNES","2024-01-01",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541410,"2024","ENERO","MARTES","2024-01-02",18,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.615605181818","-58.40712769597",1
1541411,"2024","ENERO","MARTES","2024-01-02",15,"Amenazas","Amenazas","NO","NO","VILLA RIACHUELO",8,"-34.684084","-58.476673",1
1541412,"2024","ENERO","MARTES","2024-01-02",1,"Amenazas","Amenazas","NO","NO","RECOLETA",2,"-34.589794","-58.394463",1
1541413,"2024","ENERO","MARTES","2024-01-02",16,"Amenazas","Amenazas","NO","NO","FLORES",7,"-34.632096","-58.454192",1
1541414,"2024","ENERO","MARTES","2024-01-02",2,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.601285","-58.518888",1
1541415,"2024","ENERO","MARTES","2024-01-02",17,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.665547","-58.483605",1
1541416,"2024","ENERO","MARTES","2024-01-02",20,"Amenazas","Amenazas","NO","NO","VILLA CRESPO",15,"-34.599088","-58.452676",1
1541417,"2024","ENERO","MARTES","2024-01-02",16,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.626171","-58.387213",1
1541418,"2024","ENERO","MARTES","2024-01-02",22,"Amenazas","Amenazas","NO","NO","BOEDO",5,"-34.629354","-58.412697",1
1541419,"2024","ENERO","MARTES","2024-01-02",21,"Amenazas","Amenazas","NO","NO","PARQUE PATRICIOS",4,"-34.636706060606","-58.391054342434",1
1541420,"2024","ENERO","MARTES","2024-01-02",18,"Amenazas","Amenazas","NO","NO","VILLA SANTA RITA",11,"-34.618879818182","-58.488958545455",1
1541421,"2024","ENERO","MARTES","2024-01-02",11,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.61388","-58.45948",1
1541422,"2024","ENERO","MARTES","2024-01-02",16,"Amenazas","Amenazas","NO","NO","BELGRANO",13,"-34.569344","-58.471006",1
1541423,"2024","ENERO","MARTES","2024-01-02",3,"Amenazas","Amenazas","NO","NO","BOEDO",5,"-34.626901","-58.420128",1
1541424,"2024","ENERO","MARTES","2024-01-02",12,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541425,"2024","ENERO","MARTES","2024-01-02",17,"Amenazas","Amenazas","NO","NO","RECOLETA",2,"-34.59528","-58.410649",1
1541426,"2024","ENERO","MARTES","2024-01-02",15,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.671115","-58.487104",1
1541427,"2024","ENERO","MARTES","2024-01-02",15,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.603308","-58.398373999",1
1541428,"2024","ENERO","MARTES","2024-01-02",0,"Amenazas","Amenazas","NO","NO","NUEVA POMPEYA",4,"-34.641163","-58.420027",1
1541429,"2024","ENERO","MARTES","2024-01-02",20,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.68198","-58.488023",1
1541430,"2024","ENERO","MIERCOLES","2024-01-03",0,"Amenazas","Amenazas","NO","NO","BOCA",4,"-34.638471","-58.358853",1
1541431,"2024","ENERO","MARTES","2024-01-02",23,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541432,"2024","ENERO","MIERCOLES","2024-01-03",0,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.606445","-58.462435",1
1541433,"2024","ENERO","MIERCOLES","2024-01-03",20,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.684924219373","-58.465294861687",1
1541434,"2024","ENERO","MARTES","2024-01-02",14,"Amenazas","Amenazas","NO","NO","VILLA LURO",10,"-34.637880661017","-58.493234711864",1
1541435,"2024","ENERO","MIERCOLES","2024-01-03",23,"Amenazas","Amenazas","NO","NO","BELGRANO",13,"-34.56668","-58.4478",1
1541436,"2024","ENERO","MIERCOLES","2024-01-03",22,"Amenazas","Amenazas","NO","NO","NUEVA POMPEYA",4,"-34.653417","-58.418389",1
1541437,"2024","ENERO","MIERCOLES","2024-01-03",11,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.681721","-58.489346",1
1541438,"2024","ENERO","MIERCOLES","2024-01-03",12,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.664871","-58.479604",1
1541439,"2024","ENERO","MIERCOLES","2024-01-03",15,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.6859","-58.462662",1
1541440,"2024","ENERO","MIERCOLES","2024-01-03",16,"Amenazas","Amenazas","NO","NO","FLORES",7,"-34.6287","-58.463044",1
1541441,"2024","ENERO","MIERCOLES","2024-01-03",17,"Amenazas","Amenazas","NO","NO","COGHLAN",12,"-34.558336","-58.475659",1
1541442,"2024","ENERO","MIERCOLES","2024-01-03",8,"Amenazas","Amenazas","NO","NO","COLEGIALES",13,"-34.569196","-58.44876",1
1541443,"2024","ENERO","MIERCOLES","2024-01-03",19,"Amenazas","Amenazas","NO","NO","VILLA GRAL. MITRE",11,"-34.60941","-58.463178",1
1541444,"2024","ENERO","MIERCOLES","2024-01-03",19,"Amenazas","Amenazas","NO","NO","FLORES",7,"-34.624492","-58.465273",1
1541445,"2024","ENERO","MIERCOLES","2024-01-03",19,"Amenazas","Amenazas","NO","NO","RECOLETA",2,"-34.591336","-58.389441",1
1541446,"2024","ENERO","MIERCOLES","2024-01-03",16,"Amenazas","Amenazas","NO","NO","LINIERS",9,"-34.639204","-58.523652",1
1541447,"2024","ENERO","JUEVES","2024-01-04",22,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.612308","-58.441661",1
1541448,"2024","ENERO","JUEVES","2024-01-04",22,"Amenazas","Amenazas","NO","NO","VILLA SOLDATI",8,"-34.664992","-58.443022",1
1541449,"2024","ENERO","JUEVES","2024-01-04",0,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541450,"2024","ENERO","JUEVES","2024-01-04",1,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541451,"2024","ENERO","JUEVES","2024-01-04",22,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611544","-58.379099",1
1541452,"2024","ENERO","JUEVES","2024-01-04",0,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.654952393939","-58.471361",1
1541453,"2024","ENERO","JUEVES","2024-01-04",21,"Amenazas","Amenazas","NO","NO","PALERMO",14,"-34.566050177576","-58.433766001182",1
1541454,"2024","ENERO","VIERNES","2024-01-05",21,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.645366","-58.466002",1
1541455,"2024","ENERO","JUEVES","2024-01-04",22,"Amenazas","Amenazas","NO","NO","NUÑEZ",13,"-34.550023","-58.455076",1
1541456,"2024","ENERO","JUEVES","2024-01-04",9,"Amenazas","Amenazas","NO","NO","BELGRANO",13,"-34.555954","-58.451957",1
1541457,"2024","ENERO","JUEVES","2024-01-04",16,"Amenazas","Amenazas","NO","NO","PARQUE CHAS",15,"-34.588848","-58.48447",1
1541458,"2024","ENERO","JUEVES","2024-01-04",17,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.614829","-58.390384",1
1541459,"2024","ENERO","JUEVES","2024-01-04",9,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611504383838","-58.391442089909",1
1541460,"2024","ENERO","JUEVES","2024-01-04",14,"Amenazas","Amenazas","NO","NO","NUEVA POMPEYA",4,"-34.651848","-58.411695",1
1541461,"2024","ENERO","JUEVES","2024-01-04",14,"Amenazas","Amenazas","NO","NO","VILLA DEL PARQUE",11,"-34.603599","-58.48795",1
1541462,"2024","ENERO","JUEVES","2024-01-04",14,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.688203","-58.459976",1
1541463,"2024","ENERO","JUEVES","2024-01-04",14,"Amenazas","Amenazas","NO","NO","BOCA",4,"-34.63451","-58.356753",1
1541464,"2024","ENERO","JUEVES","2024-01-04",15,"Amenazas","Amenazas","NO","NO","CABALLITO",6,"-34.620951","-58.435213",1
1541465,"2024","ENERO","JUEVES","2024-01-04",16,"Amenazas","Amenazas","NO","NO","BOCA",4,"-34.631755","-58.370136",1
1541466,"2024","ENERO","JUEVES","2024-01-04",16,"Amenazas","Amenazas","NO","NO","BOCA",4,"-34.629264","-58.362841",1
1541467,"2024","ENERO","JUEVES","2024-01-04",18,"Amenazas","Amenazas","NO","NO","RETIRO",1,"-34.593379","-58.37862",1
1541468,"2024","ENERO","JUEVES","2024-01-04",18,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541469,"2024","ENERO","JUEVES","2024-01-04",7,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.649072","-58.467824",1
1541470,"2024","ENERO","JUEVES","2024-01-04",19,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541471,"2024","ENERO","JUEVES","2024-01-04",18,"Amenazas","Amenazas","NO","NO","MATADEROS",9,"-34.646102","-58.498728",1
1541472,"2024","ENERO","JUEVES","2024-01-04",14,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.645664","-58.373275999",1
1541473,"2024","ENERO","VIERNES","2024-01-05",23,"Amenazas","Amenazas","NO","NO","BOCA",4,"-34.638031","-58.366958",1
1541474,"2024","ENERO","VIERNES","2024-01-05",8,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.632349","-58.374871",1
1541475,"2024","ENERO","VIERNES","2024-01-05",13,"Amenazas","Amenazas","NO","NO","VILLA RIACHUELO",8,"-34.694833","-58.47242",1
1541476,"2024","ENERO","VIERNES","2024-01-05",14,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.61663","-58.418339999",1
1541477,"2024","ENERO","VIERNES","2024-01-05",0,"Amenazas","Amenazas","NO","NO","PALERMO",14,"-34.567594","-58.432651",1
1541478,"2024","ENERO","VIERNES","2024-01-05",17,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.60141","-58.397031",1
1541479,"2024","ENERO","VIERNES","2024-01-05",0,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.633358","-58.383704",1
1541480,"2024","ENERO","VIERNES","2024-01-05",7,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.642468","-58.381108",1
1541481,"2024","ENERO","VIERNES","2024-01-05",9,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.651763","-58.466663",1
1541482,"2024","ENERO","VIERNES","2024-01-05",20,"Amenazas","Amenazas","NO","NO","VELEZ SARSFIELD",10,"-34.632373","-58.499088",1
1541483,"2024","ENERO","VIERNES","2024-01-05",15,"Amenazas","Amenazas","NO","NO","VELEZ SARSFIELD",10,"-34.638218","-58.483146",1
1541484,"2024","ENERO","VIERNES","2024-01-05",10,"Amenazas","Amenazas","NO","NO","SAAVEDRA",12,"-34.543319","-58.476096",1
1541485,"2024","ENERO","VIERNES","2024-01-05",18,"Amenazas","Amenazas","NO","NO","MATADEROS",9,"-34.662115","-58.50711",1
1541486,"2024","ENERO","VIERNES","2024-01-05",14,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.671152","-58.490711",1
1541487,"2024","ENERO","VIERNES","2024-01-05",12,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.650132","-58.475149",1
1541488,"2024","ENERO","VIERNES","2024-01-05",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541489,"2024","ENERO","VIERNES","2024-01-05",18,"Amenazas","Amenazas","NO","NO","PARQUE PATRICIOS",4,"-34.630345","-58.409207",1
1541490,"2024","ENERO","VIERNES","2024-01-05",13,"Amenazas","Amenazas","NO","NO","COLEGIALES",13,"-34.581613","-58.447904",1
1541491,"2024","ENERO","VIERNES","2024-01-05",19,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.674553","-58.462276",1
1541492,"2024","ENERO","VIERNES","2024-01-05",19,"Amenazas","Amenazas","NO","NO","MONSERRAT",1,"-34.611801","-58.387452",1
1541493,"2024","ENERO","VIERNES","2024-01-05",18,"Amenazas","Amenazas","NO","NO","MONTE CASTRO",10,"-34.61952","-58.512153",1
1541494,"2024","ENERO","VIERNES","2024-01-05",15,"Amenazas","Amenazas","NO","NO","PALERMO",14,"-34.57702","-58.434134",1
1541495,"2024","ENERO","VIERNES","2024-01-05",18,"Amenazas","Amenazas","NO","NO","SAN CRISTOBAL",3,"-34.62307","-58.409091",1
1541496,"2024","ENERO","VIERNES","2024-01-05",21,"Amenazas","Amenazas","NO","NO","RETIRO",1,"-34.5916","-58.381565",1
1541497,"2024","ENERO","VIERNES","2024-01-05",21,"Amenazas","Amenazas","NO","NO","VILLA LURO",10,"-34.637506","-58.497912",1
1541498,"2024","ENERO","VIERNES","2024-01-05",22,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.61874","-58.402249999",1
1541499,"2024","ENERO","VIERNES","2024-01-05",11,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.625341","-58.384423",1
1541500,"2024","ENERO","VIERNES","2024-01-05",21,"Amenazas","Amenazas","NO","NO","PARQUE PATRICIOS",4,"-34.631194181818","-58.399354665667",1
1541501,"2024","ENERO","VIERNES","2024-01-05",19,"Amenazas","Amenazas","NO","NO","RETIRO",1,"-34.596688","-58.381425",1
1541502,"2024","ENERO","VIERNES","2024-01-05",22,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.650806","-58.377644",1
1541503,"2024","ENERO","SABADO","2024-01-06",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541504,"2024","ENERO","SABADO","2024-01-06",1,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541505,"2024","ENERO","SABADO","2024-01-06",1,"Amenazas","Amenazas","NO","NO","RETIRO",1,"-34.581731","-58.381263",1
1541506,"2024","ENERO","SABADO","2024-01-06",6,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.631996","-58.384073",1
1541507,"2024","ENERO","SABADO","2024-01-06",7,"Amenazas","Amenazas","NO","NO","FLORES",7,"-34.627595","-58.472867",1
1541508,"2024","ENERO","SABADO","2024-01-06",20,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.619695","-58.378409",1
1541509,"2024","ENERO","SABADO","2024-01-06",17,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.627553","-58.376757",1
1541510,"2024","ENERO","SABADO","2024-01-06",17,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.627553","-58.376757",1
1541511,"2024","ENERO","SABADO","2024-01-06",10,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.668236","-58.487274",1
1541512,"2024","ENERO","SABADO","2024-01-06",12,"Amenazas","Amenazas","NO","NO","AGRONOMIA",15,"-34.591936","-58.495241",1
1541513,"2024","ENERO","SABADO","2024-01-06",12,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.659866","-58.471897",1
1541514,"2024","ENERO","SABADO","2024-01-06",12,"Amenazas","Amenazas","NO","NO","PATERNAL",15,"-34.601422","-58.467017",1
1541515,"2024","ENERO","SABADO","2024-01-06",11,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.60559","-58.504271",1
1541516,"2024","ENERO","SABADO","2024-01-06",10,"Amenazas","Amenazas","NO","NO","SAN NICOLAS",1,"-34.59957","-58.371398",1
1541517,"2024","ENERO","SABADO","2024-01-06",16,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541518,"2024","ENERO","SABADO","2024-01-06",18,"Amenazas","Amenazas","NO","NO","PARQUE AVELLANEDA",9,"-34.641913","-58.476846",1
1541519,"2024","ENERO","SABADO","2024-01-06",17,"Amenazas","Amenazas","NO","NO","ALMAGRO",5,"-34.608621","-58.419235",1
1541520,"2024","ENERO","SABADO","2024-01-06",19,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.677421","-58.492081",1
1541521,"2024","ENERO","SABADO","2024-01-06",21,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541522,"2024","ENERO","DOMINGO","2024-01-07",14,"Amenazas","Amenazas","NO","NO","VILLA DEVOTO",11,"-34.611885121212","-58.524902909091",1
1541523,"2024","ENERO","DOMINGO","2024-01-07",14,"Amenazas","Amenazas","NO","NO","VILLA ORTUZAR",15,"-34.583812","-58.471268",1
1541524,"2024","ENERO","DOMINGO","2024-01-07",10,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.627553","-58.376757",1
1541525,"2024","ENERO","DOMINGO","2024-01-07",0,"Amenazas","Amenazas","NO","NO","CONSTITUCION",1,"-34.627553","-58.376757",1
1541526,"2024","ENERO","DOMINGO","2024-01-07",7,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.671152","-58.490711",1
1541527,"2024","ENERO","DOMINGO","2024-01-07",11,"Amenazas","Amenazas","NO","NO","SAAVEDRA",12,"-34.546248","-58.480032",1
1541528,"2024","ENERO","DOMINGO","2024-01-07",12,"Amenazas","Amenazas","NO","NO","FLORES",7,"-34.628301","-58.45852",1
1541529,"2024","ENERO","DOMINGO","2024-01-07",10,"Amenazas","Amenazas","NO","NO","MATADEROS",9,"-34.660129","-58.514197",1
1541530,"2024","ENERO","DOMINGO","2024-01-07",14,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
1541531,"2024","ENERO","DOMINGO","2024-01-07",15,"Amenazas","Amenazas","NO","NO","MATADEROS",9,"-34.659231","-58.491648",1
1541532,"2024","ENERO","DOMINGO","2024-01-07",15,"Amenazas","Amenazas","NO","NO","NUÑEZ",13,"-34.550025","-58.466112",1
1541533,"2024","ENERO","DOMINGO","2024-01-07",0,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.61339610101","-58.404410706071",1
1541534,"2024","ENERO","DOMINGO","2024-01-07",17,"Amenazas","Amenazas","NO","NO","BOCA",4,"-34.620679","-58.35493",1
1541535,"2024","ENERO","DOMINGO","2024-01-07",1,"Amenazas","Amenazas","NO","NO","COGHLAN",12,"-34.559025","-58.48004",1
1541536,"2024","ENERO","DOMINGO","2024-01-07",19,"Amenazas","Amenazas","NO","NO","FLORES",7,"-34.62795737","-58.459860579",1
1541537,"2024","ENERO","DOMINGO","2024-01-07",21,"Amenazas","Amenazas","NO","NO","FLORESTA",10,"-34.625338","-58.485665",1
1541538,"2024","ENERO","LUNES","2024-01-08",23,"Amenazas","Amenazas","NO","NO","PATERNAL",15,"-34.602047","-58.461008",1
1541539,"2024","ENERO","LUNES","2024-01-08",0,"Amenazas","Amenazas","NO","NO","PARQUE CHACABUCO",7,"-34.638877","-58.428281",1
1541540,"2024","ENERO","LUNES","2024-01-08",16,"Amenazas","Amenazas","NO","NO","VILLA LUGANO",8,"-34.688846326531","-58.467148163265",1
1541541,"2024","ENERO","LUNES","2024-01-08",15,"Amenazas","Amenazas","NO","NO","BARRACAS",4,"-34.628132","-58.373071",1
1541542,"2024","ENERO","LUNES","2024-01-08",23,"Amenazas","Amenazas","NO","NO","BALVANERA",3,"-34.604120868687","-58.408951069707",1
1541543,"2024","ENERO","LUNES","2024-01-08",11,"Amenazas","Amenazas","NO","NO",NULL,NULL,NULL,NULL,1
